visit_id,wallet,business_id,business_type,lat,lon,timestamp,nullifier,is_fraud,fraud_type
v_001896,0x3f1196f722e828a07e69b2042c898c8c73be15c6,business_048,coffee_shop,40.73396347402307,-73.98428143228651,2026-09-01 11:28:00,null_ff3153a689659408,0,normal
v_008554,0x2520ab1d25e4e4b1d32d7b041a0e42e59d878c0e,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-04 20:55:00,null_593d93ad552a5e49,0,normal
v_016578,0x4a1b69556b9f328fa5a827d82743fdabedbe3866,business_047,nail_salon,40.72836476371117,-73.99037198576272,2026-09-01 12:12:00,null_773d184fab39eb59,0,normal
v_009754,0xf4f7c69049d415e5734a46b09431473d01d3567b,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-05 20:42:00,null_87acfef51bb9a9b5,0,normal
v_006501,0xc46b15653087d45187e9ceffb46e2662f013fcfd,business_012,laundromat,40.71773080956926,-73.98869729137368,2026-09-05 09:36:00,null_1f93697fdd90bf2c,0,normal
v_002373,0xd27acbb147be6c524501194acccc7c99ee893e93,business_027,deli,40.71495526987162,-73.98423585644889,2026-09-04 13:58:00,null_7dc4c36189e4eab9,0,normal
v_016160,0x4ea0d07ccf6219208a6089bd7f1d015fbeed4b6b,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-02 16:19:00,null_7862d382b87e287c,0,normal
v_fraud_p2_322,0x9b2d2d0963e15df3acdba510da77d9c436aea2df,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 15:26:50,null_b047a77c191bbc66,1,co_visit
v_012385,0xe4b959b9388460044acdd5d12922d38504470b55,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-02 11:45:00,null_ca9cfe60bf586e09,0,normal
v_017276,0xe953bb8ea688639e6bfa81ad8469c6d752ace204,business_037,bodega,40.73079717580628,-74.00038803697592,2026-09-05 17:12:00,null_92f87394e48ad746,0,normal
v_007184,0x7ba1b97649cbb4995cfa687ef5549ee0946573a4,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-02 15:58:00,null_2d035646ca615883,0,normal
v_017446,0xc14825f468cb01ed108fd49abc2b7fc4457bc0fe,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-01 13:44:00,null_0063e1c2ec2c5ae7,0,normal
v_014793,0x2c9dffbfc15957b58f8a5b836960a7b61cbde1d5,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-01 14:52:00,null_7ae1af782e82e46e,0,normal
v_012970,0x5460ce24ee096d663d0cf5d74c2f78240194c089,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-01 13:02:00,null_dec552b4aa7cbefb,0,normal
v_011663,0x96aefb4a438a94ae9a02c9d26542a382bf6c6cdf,business_033,deli,40.72803998237796,-74.00317851946556,2026-09-05 10:16:00,null_b74148e07342cbff,0,normal
v_013762,0x97433ba1c048ed9623ff5d5334fd77c8df1e36a3,business_034,coffee_shop,40.72034267287916,-73.99454445446773,2026-09-01 20:28:00,null_604c7d44d591b6ba,0,normal
v_012030,0x5251e405c6dd5915b75eaa5d8f5aa1164d7662a1,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-01 10:21:00,null_2253cc44d09db7b5,0,normal
v_008587,0x850345337d1b191ee6379dd04647346e6e81dd1b,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-05 20:01:00,null_3aebdb6278bdac7d,0,normal
v_017425,0x4a9469aab4ae97636eaddfdac6550cbed1c47e3f,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-04 14:40:00,null_17fb09b4a00e015c,0,normal
v_013211,0xd83acd8a962785c5ab69486c5de7669a97445a4e,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-04 20:49:00,null_5bcea2b0ce597cc6,0,normal
v_017745,0xb9b58d1356ebb1202400f3d581375f5d48a05bd5,business_032,barbershop,40.72915465864087,-73.98528048935924,2026-09-03 13:38:00,null_b170cbe07d84df1e,0,normal
v_005256,0x452005fe63c50ef9486ae542fca20c050cebaeda,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-03 13:48:00,null_9452e77c130927a1,0,normal
v_014901,0x87a06b64e031d25a2f99cdca5b796262e5816851,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-04 17:46:00,null_1c45fdd2b8bddf49,0,normal
v_004951,0x0c09543ca06eddfdbbb4984945c62a4787e26c5d,business_022,deli,40.71392731725708,-73.98905304146153,2026-09-02 15:10:00,null_5e62c18cc46d6680,0,normal
v_015445,0x2294ae6d48b2f8b2a923769167ea2e8a3acc8730,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-04 08:58:00,null_19f0e8d6c05e7a27,0,normal
v_009115,0x424b2c86f430cfb49a69928ad03dda0a5a2b83d7,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-01 10:18:00,null_07f63a4d7779206d,0,normal
v_011382,0x86d745670d2ea55ad4864c210146ebba8e73c197,business_046,hardware_store,40.72978370827005,-73.9915976736609,2026-09-04 08:16:00,null_15ab502a9d1d0bfc,0,normal
v_008247,0x53ec1d32cb7d3cda66d3755b13dae2276d87d99b,business_029,barbershop,40.72307543106103,-73.98931309485175,2026-09-05 15:22:00,null_b916b747796571eb,0,normal
v_001075,0x0b45d00ba5f80fbe686c82e58bce4aee4de947eb,business_021,pizzeria,40.72905408831159,-73.98161499597781,2026-09-02 17:59:00,null_ebdc8a6e7b81421b,0,normal
v_008029,0x86d745670d2ea55ad4864c210146ebba8e73c197,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-03 16:55:00,null_15ab502a9d1d0bfc,0,normal
v_014344,0xb2e92d7a8aaa71b51731e762aa9a0a2e92b90c5a,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-05 12:51:00,null_46fddccd46c9fc2e,0,normal
v_fraud_p1_133_a,0x5aed1838bd1bec8e92eb2d7c36160096c33788e1,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-01 19:11:00,null_7bd5a4b93f780200,1,impossible_travel
v_008294,0x9648f88d56af5fd81b0a8cbed7e48084a763454d,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-05 17:04:00,null_1524ad49fc73a1f6,0,normal
v_003346,0xc8426876b8573c6ae6c15cc0c6002c853097c067,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-01 10:02:00,null_1e770d526544c70f,0,normal
v_015610,0x9a69feb07e488ee75087f10945576f87021e9b79,business_012,laundromat,40.71773080956926,-73.98869729137368,2026-09-01 15:12:00,null_adf3acd15e340620,0,normal
v_005887,0xb8266b3e6421878367f4d815b1086b4e062bcf15,business_005,hardware_store,40.71787651470326,-73.97866006706128,2026-09-02 18:58:00,null_14d28a5a1026cf24,0,normal
v_016896,0x030d1df273d61de178022991172fc29bac62b669,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-02 11:03:00,null_08a19b385714aebe,0,normal
v_010609,0x52023e5eaf6c54f2d695221e9ee8a32c4ec0e233,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-05 11:49:00,null_28e6ac8763056e04,0,normal
v_000993,0xab1afb2952b96af6a9849500bcbe98dd5b2e2e10,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-02 18:34:00,null_52b0c3026fc83d6c,0,normal
v_017752,0x01fed289a79c27934b7357fa8f3d5fa2f9253841,business_028,hardware_store,40.71295558156255,-73.99016413161263,2026-09-05 11:33:00,null_405c72333d249c8b,0,normal
v_006497,0xf6d68ccd53449ca270d42c7c10c0de5bfe23f22c,business_009,deli,40.716915522077805,-73.9989604309665,2026-09-04 14:19:00,null_848fed527466ebe2,0,normal
v_013428,0x6de9f611f8bc04f6f0f98b45c87ef14c019b14f1,business_038,bodega,40.72057814302983,-73.99558025467547,2026-09-01 16:04:00,null_03ef3852acf8f843,0,normal
v_012821,0x57e5e0de93307024d6ac282c991bef7b747d8a9c,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-05 12:05:00,null_48db671fc0093971,0,normal
v_015052,0x22919495d013289d807e57359177111182fa0d2e,business_016,barbershop,40.71187904708862,-73.98494306503954,2026-09-03 10:37:00,null_235212f3ab105711,0,normal
v_015598,0x9a7ba3c7f16a805ce0d83ce390a61e7ef19adc5b,business_036,barbershop,40.70993477368362,-73.98714840643609,2026-09-02 11:40:00,null_b5ebd0a175ea519e,0,normal
v_007485,0x5bbdeaeeb24e7ce9ad83402ec82096fb49f39362,business_048,coffee_shop,40.73396347402307,-73.98428143228651,2026-09-04 09:33:00,null_ba86444bc0b7e244,0,normal
v_fraud_p1_1_b,0x7aad56f2bd58960d9c58e71e392d19ee47e8961c,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-05 17:27:00,null_8644180dedb1f9e2,1,impossible_travel
v_004181,0x1de610eeb286d621ec5b9d8522f84ee5d2bf2e37,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-04 17:31:00,null_d90689ebd0c6c301,0,normal
v_011036,0x32fe5c8ed1d6cbbc238ffd0d7d3c7caa3f76b099,business_042,deli,40.72867836335384,-73.99227345841949,2026-09-01 09:35:00,null_ca31c64313e0f109,0,normal
v_012047,0x2c724626847cd1dcf0b77efb5c54751c57bc2b5d,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-03 15:37:00,null_4e1b57e5a7bec1c7,0,normal
v_014463,0x05f9eae96b7cca0abe5e7d0ef05731d53d2ba58c,business_038,bodega,40.72057814302983,-73.99558025467547,2026-09-02 10:02:00,null_e52107dec94bbbc3,0,normal
v_003735,0xd2388a11316eea3a03e8012c0d98f2872daae49a,business_020,coffee_shop,40.72374910652843,-73.98947430837156,2026-09-03 12:27:00,null_3a6be0281d48128b,0,normal
v_013178,0x637a5b595d692ad0caf8932839af7045a2b70c2f,business_010,laundromat,40.7138275824426,-73.99331406662958,2026-09-05 16:49:00,null_1c4d3da0f3739615,0,normal
v_016430,0xfc7063a657effe166eeb2b64d3b16114b8ec3566,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-01 19:17:00,null_1c186aa8f310530b,0,normal
v_001789,0x05dd99c0e021d29211e6c47f446d999342d63476,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-04 12:52:00,null_18da2cbc274a9e1a,0,normal
v_013710,0x05f9eae96b7cca0abe5e7d0ef05731d53d2ba58c,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-02 08:11:00,null_e52107dec94bbbc3,0,normal
v_006231,0x1b9ba475e80a9a54cffd1da4d7a57d2e386d9eea,business_032,barbershop,40.72915465864087,-73.98528048935924,2026-09-04 19:20:00,null_1e28b5d91c7cdf5f,0,normal
v_003866,0xe06a09d777dc7adcf190c5977e207113578713d6,business_021,pizzeria,40.72905408831159,-73.98161499597781,2026-09-05 10:53:00,null_bed0f416343e283b,0,normal
v_007347,0xfe60b678c1adccb8633dffe7d1ac6083a59e14da,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-01 03:15:00,null_0806c6662717b0d6,1,out_of_hours
v_014925,0x15fadf1f1c221067c5e7810dd9d549c2751aeb2b,business_010,laundromat,40.7138275824426,-73.99331406662958,2026-09-05 13:17:00,null_c2fd9a104eee60fd,0,normal
v_002086,0xde6aa457091fffc0232803192aa27fb5b0038d2a,business_009,deli,40.716915522077805,-73.9989604309665,2026-09-05 15:12:00,null_19ad93726cafa5e7,0,normal
v_009849,0xeb69ea0bea59ee665d6070c8bf973f669836bb26,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-04 11:35:00,null_6b23f78b2001c2c0,0,normal
v_014119,0x687fd3a1c6132271334e99a217b1602597bbfb3d,business_046,hardware_store,40.72978370827005,-73.9915976736609,2026-09-01 11:31:00,null_e33ca211585029d1,0,normal
v_007577,0x0270283d8c3baa6eba481c1068ccb96d411f2719,business_037,bodega,40.73079717580628,-74.00038803697592,2026-09-04 11:17:00,null_96dd80a4b2cdb798,0,normal
v_014951,0x967438bf03914aeee3d7e319d727848b5782d818,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-01 07:27:00,null_2acf1be810689c3f,0,normal
v_fraud_p2_56,0xcf87bc79a097a735b2c6bade79da40f1ad185dfb,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 15:04:40,null_5f997277a331acbc,1,co_visit
v_002884,0x99c9c826744946ccdec4afc5e77ea644828f7e22,business_047,nail_salon,40.72836476371117,-73.99037198576272,2026-09-01 17:03:00,null_8a6811891d84ec1c,0,normal
v_fraud_p4_175,0x13860fc4e183fe562253075b1532b1f06ee6e332,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:08:45,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_012662,0x16cf68200faf5ae28106f851d9a18408a1147ea7,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-02 15:45:00,null_88bb6899f09b2c01,0,normal
v_014746,0x1de610eeb286d621ec5b9d8522f84ee5d2bf2e37,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-02 17:28:00,null_d90689ebd0c6c301,0,normal
v_003000,0x4cd8f8c9d00d8423d83fec59a45bbf1d8c9afc0b,business_020,coffee_shop,40.72374910652843,-73.98947430837156,2026-09-01 15:28:00,null_9106b181178e6c3d,0,normal
v_005330,0xaacdd0c5df8bc79e2f2ae6c6b6f7a71a0fe65650,business_038,bodega,40.72057814302983,-73.99558025467547,2026-09-02 08:23:00,null_533efcef262eed86,0,normal
v_016125,0xef2ecc816a2947db8138bc3c0cc2585ce8501bf3,business_009,deli,40.716915522077805,-73.9989604309665,2026-09-02 11:19:00,null_7b37bb7425ab59ba,0,normal
v_016822,0x19938dfa96ae51100a399d0aae3919caf7901f70,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-05 13:54:00,null_121de97c1f62941c,0,normal
v_018038,0x5bb8073b0ca11b8f2c458074e07f24dbf58abdcd,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-03 12:01:00,null_68f0ec07c6780b59,0,normal
v_005663,0x97433ba1c048ed9623ff5d5334fd77c8df1e36a3,business_028,hardware_store,40.71295558156255,-73.99016413161263,2026-09-01 09:37:00,null_604c7d44d591b6ba,0,normal
v_013929,0xc1981d7e3cf5ea68c1e43e71cbb614e4dc1e6d9d,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-02 21:01:00,null_e9e36682d9458912,0,normal
v_008757,0xef709993ac93370ef6e98ba6d3fa201396dfc0ac,business_006,pizzeria,40.717197969199155,-73.979771740075,2026-09-03 11:59:00,null_6aaf62b899bb6078,0,normal
v_006139,0x9a7ba3c7f16a805ce0d83ce390a61e7ef19adc5b,business_017,hardware_store,40.73073593811486,-73.98448389683308,2026-09-05 11:27:00,null_b5ebd0a175ea519e,0,normal
v_000717,0x44e49216195ad87d8e048bf6d419ee76d17ab99b,business_010,laundromat,40.7138275824426,-73.99331406662958,2026-09-03 17:04:00,null_fde9daa308ab7659,0,normal
v_004505,0x9a7ba3c7f16a805ce0d83ce390a61e7ef19adc5b,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-02 09:21:00,null_b5ebd0a175ea519e,0,normal
v_002458,0xf06d871f38979eb58816687c4b3528784916322a,business_003,nail_salon,40.72515386417504,-73.9874869126998,2026-09-05 11:04:00,null_a5297133d1219815,0,normal
v_003453,0x6442f5a204bece293c1745e148cb03a608c2e534,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-05 18:06:00,null_d35387e9d5519cbf,0,normal
v_013689,0x597e1d3ff4f0d79cb1899224ba1f3d834a52907e,business_036,barbershop,40.70993477368362,-73.98714840643609,2026-09-04 12:28:00,null_59ca52a9284f83a1,0,normal
v_004676,0x9a7ba3c7f16a805ce0d83ce390a61e7ef19adc5b,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 09:10:00,null_b5ebd0a175ea519e,0,normal
v_010360,0xa09c9a9b3f83280537d247827f13957de52fe954,business_046,hardware_store,40.72978370827005,-73.9915976736609,2026-09-05 13:43:00,null_d1b203baf08dd299,0,normal
v_007029,0x4d5b9c557e878a37e18af32c784a35ef593da8f2,business_024,barbershop,40.72818960333467,-73.97681013103887,2026-09-05 12:38:00,null_127d847ea6fdb376,0,normal
v_000704,0x7df9885d360a8c31fee9d12ca995014033ef4cac,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-05 13:59:00,null_e4b7cca0c2d93885,0,normal
v_012408,0xd3ed78145792e465b49fb0d232a0eb8f6baf741c,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-02 14:42:00,null_6e08f550e7d2cf96,0,normal
v_015983,0xfc7063a657effe166eeb2b64d3b16114b8ec3566,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-04 20:06:00,null_1c186aa8f310530b,0,normal
v_007520,0x36cac5a309ec1cce6c9ff55ef17cf7efaff4e727,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-02 09:36:00,null_263fdd9404ae44c1,0,normal
v_007415,0xbacb229ceaa2869272212994d33ec824c7993a84,business_049,coffee_shop,40.724705450015946,-73.98705904119956,2026-09-01 14:27:00,null_51826c88c8289a9f,0,normal
v_015014,0xb2597ef5194d77df5c8860985c3ef51b4e559269,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-04 21:09:00,null_ccb2daf52717e304,0,normal
v_012207,0x9038236fcbca130c703fab099b87df27d680a3b4,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-02 03:15:00,null_da77e2526a3e72af,1,out_of_hours
v_010800,0xdc5938bff40f9843f1cda8df5392851a7c523c25,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-01 08:02:00,null_e08f2408281b3567,0,normal
v_000331,0x8107af9ae20b08c28476f2197f6b93814e33dc1c,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-03 10:38:00,null_bba83ebed31554c6,0,normal
v_016976,0x6b7019063d2ffe0363305e7622e6cc37561c48b8,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-04 10:45:00,null_25184b0b96ea3c37,0,normal
v_012444,0xdd24d4b7738ef026561db6896b7bc52244f6129e,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-05 12:51:00,null_2f948f0c855414bc,0,normal
v_009535,0x01309ef85a2aa6b76ea6a3d3cc63b683e9dd46f5,business_022,deli,40.71392731725708,-73.98905304146153,2026-09-04 09:47:00,null_6b136c8d74c7d96d,0,normal
v_fraud_p4_339,0x995da1bed7cf6a9e5b200131500a701b5899c5c5,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:16:57,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_015463,0x52aad5cc4d4be1ad8fa23d5f1f9bd0e35e81daa2,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 16:35:00,null_ab1dc97c762a6c30,0,normal
v_004741,0xf5782f289bf86ede5d45df89fd5023602b2dc812,business_010,laundromat,40.7138275824426,-73.99331406662958,2026-09-05 14:21:00,null_2059c6ac385638bf,0,normal
v_009157,0x780ecdb794eed3793b0b78a19dd075e6b8bbf68f,business_036,barbershop,40.70993477368362,-73.98714840643609,2026-09-01 10:01:00,null_eaa3d4d6b630b0cf,0,normal
v_006543,0x48e2c839f358c4b7f6b15f8af109b8841efbb9de,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-01 14:01:00,null_d27d03a811f372ec,0,normal
v_005024,0x44633ff0852833d77dadb20d5d5cee424ebd2b92,business_024,barbershop,40.72818960333467,-73.97681013103887,2026-09-03 11:41:00,null_273048038c5a2559,0,normal
v_015002,0x4a1b69556b9f328fa5a827d82743fdabedbe3866,business_019,laundromat,40.73154911779426,-73.98559557364835,2026-09-01 13:24:00,null_773d184fab39eb59,0,normal
v_013847,0xf06d871f38979eb58816687c4b3528784916322a,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-01 17:44:00,null_a5297133d1219815,0,normal
v_001420,0xd7776932c7ee9465f104b9f3d37dcdb6b0c949df,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-04 12:45:00,null_419414361a7874d5,0,normal
v_010614,0x223a8013f473ea4ce27efa59b14d6bdba39d712c,business_028,hardware_store,40.71295558156255,-73.99016413161263,2026-09-04 12:24:00,null_ad7f58e64b4e406e,0,normal
v_008197,0x1495227d57ca4c1f41df467169a130f59326356d,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-01 08:37:00,null_b6132a145cb9c04d,0,normal
v_002984,0xa19917b038188c9e454cbf2eec062abf65b35e38,business_006,pizzeria,40.717197969199155,-73.979771740075,2026-09-04 03:15:00,null_d5917f36517ada9c,1,out_of_hours
v_010166,0xe52b9930dcdf780c1c1e4cd2f817682d7f91f305,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-05 12:01:00,null_63746b2415dbd51f,0,normal
v_014992,0xd3d72599995a8d306fdd34a17a274990aa884abb,business_003,nail_salon,40.72515386417504,-73.9874869126998,2026-09-02 16:39:00,null_6b9c26df6371c932,0,normal
v_fraud_p2_128,0x6b7019063d2ffe0363305e7622e6cc37561c48b8,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 15:10:40,null_25184b0b96ea3c37,1,co_visit
v_006006,0x45638723f6a48ed2f6e0890d6079125e4ed4259f,business_049,coffee_shop,40.724705450015946,-73.98705904119956,2026-09-02 17:15:00,null_7bff8d2b0cf3aac2,0,normal
v_018704,0x4ea0d07ccf6219208a6089bd7f1d015fbeed4b6b,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-05 18:18:00,null_7862d382b87e287c,0,normal
v_fraud_p1_97_a,0xbfe6ff19f6bbe5db4d2b5ab9dce52e86ea908b52,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-05 12:14:00,null_3126c011c345150f,1,impossible_travel
v_003319,0x6ce93695d34526452e3314776d083d004c16be81,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-05 16:26:00,null_dde5917c0dcbc19f,0,normal
v_018161,0x9aba34e354a2f37529899f1f7544373a26ec4720,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-05 15:36:00,null_8050c2c85e489831,0,normal
v_017442,0xe1260b739db9ca4115f6b8434e14be6ef2ac3012,business_009,deli,40.716915522077805,-73.9989604309665,2026-09-05 03:15:00,null_4e58ad4e2417b2ef,1,out_of_hours
v_006308,0xf10864bfc93f18a58900f5cd43c2b0d22afd18d5,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-02 17:33:00,null_fb531ce9997ab6e5,0,normal
v_008480,0x51dc3b1017b163c631e7ba0ecbff6d8fb9541ce8,business_012,laundromat,40.71773080956926,-73.98869729137368,2026-09-04 18:23:00,null_3fdebc0b86b570dd,0,normal
v_013427,0x50aab2dfb5a97927aec449523210d499ba47a7f8,business_023,hardware_store,40.709333646291704,-73.98994260579306,2026-09-03 16:13:00,null_2563dbf378819e47,0,normal
v_fraud_p1_172_b,0x0b898164b9423299b4c8e90fe55765a7f45767cd,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-04 19:17:00,null_85bea9e11dd13f25,1,impossible_travel
v_006711,0xce1966c3787eb892daabff43c9d45a2ed9881b7e,business_023,hardware_store,40.709333646291704,-73.98994260579306,2026-09-03 19:04:00,null_575a27f29c4e4c1b,0,normal
v_012027,0x4debd48d89aec1dddd8e6e9566497e3c268bc8b6,business_030,pizzeria,40.7266569823577,-73.98337650938772,2026-09-05 10:20:00,null_78db0a14a6d377e2,0,normal
v_010050,0xa034e00e882dbad91cbf571fce069c9afb466b32,business_028,hardware_store,40.71295558156255,-73.99016413161263,2026-09-02 10:01:00,null_3f29ec07c73c1154,0,normal
v_012868,0x030d1df273d61de178022991172fc29bac62b669,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-04 21:53:00,null_08a19b385714aebe,0,normal
v_012120,0x3a8c8feecc2cca8b3a03778935ddc2a753c7e93a,business_025,coffee_shop,40.7176948667067,-73.9893356213666,2026-09-04 13:13:00,null_54068a53418d04e5,0,normal
v_003826,0x5a0c1b8ae96b884fa1bdd55f21ba34f3dee49451,business_016,barbershop,40.71187904708862,-73.98494306503954,2026-09-04 11:44:00,null_5e6de2799409a541,0,normal
v_011938,0x524a18e1a74b310e62ab572e90c385bb980f6781,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-03 09:39:00,null_2840391f6d38d2a7,0,normal
v_011591,0x6806c86ab90dfe1fb4cfb8d3383760950939567f,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-02 16:54:00,null_6b9a69cd0b06ace8,0,normal
v_018469,0x6fd2d0f410ba9aa40cd58a6a59ebed3b8babd301,business_021,pizzeria,40.72905408831159,-73.98161499597781,2026-09-03 19:59:00,null_9c52d3de637b5bc5,0,normal
v_006926,0xbcb3b78694533feca2457d866088e7524cb8d57b,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-03 10:38:00,null_c696e9cf3ba8d06a,0,normal
v_014246,0x1495227d57ca4c1f41df467169a130f59326356d,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-01 12:19:00,null_b6132a145cb9c04d,0,normal
v_fraud_p1_18_a,0xc25eab5d9533869821cb58ef3fafc14e72173ddb,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-04 18:35:00,null_bc00a029e2f18d62,1,impossible_travel
v_004507,0xfde8c071d22506cee49806f911e315508e732390,business_009,deli,40.716915522077805,-73.9989604309665,2026-09-01 19:29:00,null_4120d299699bb2b0,0,normal
v_fraud_p1_6_b,0x44e49216195ad87d8e048bf6d419ee76d17ab99b,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-03 19:28:00,null_fde9daa308ab7659,1,impossible_travel
v_016876,0x518f9a2f52d32fc566eb0664bde69a85d619f1a3,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-02 16:21:00,null_3c33e6ce020a9a57,0,normal
v_017411,0xd9c84163d0f00b9ad82da534c710da84d6b00927,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-02 16:46:00,null_4d0022963c0c7703,0,normal
v_007639,0x0ec39baeb91b5aaed64ce86aef4b9a6062d5daea,business_048,coffee_shop,40.73396347402307,-73.98428143228651,2026-09-01 08:47:00,null_727f6ca0ddad5faa,0,normal
v_013401,0xf1c6102ee9f39b005dce7293000304419fea300c,business_024,barbershop,40.72818960333467,-73.97681013103887,2026-09-05 19:29:00,null_3e8cccde5eb7c68c,0,normal
v_009527,0x0eebd2e97a837d54eb16ba627edc5158dce4bcb6,business_012,laundromat,40.71773080956926,-73.98869729137368,2026-09-05 10:39:00,null_edc51e9d0ac43f1b,0,normal
v_016850,0x8c52489add5b76d757dbb0349b2515050ae345dc,business_010,laundromat,40.7138275824426,-73.99331406662958,2026-09-01 15:04:00,null_157f2dd5cdd854f5,0,normal
v_008149,0xd9c84163d0f00b9ad82da534c710da84d6b00927,business_023,hardware_store,40.709333646291704,-73.98994260579306,2026-09-03 18:05:00,null_4d0022963c0c7703,0,normal
v_012630,0xe7221c17af7b6a2d5b04bb8cd6a01f697d1a3a8c,business_038,bodega,40.72057814302983,-73.99558025467547,2026-09-04 14:39:00,null_145535754ffe1bbb,0,normal
v_015254,0x0270283d8c3baa6eba481c1068ccb96d411f2719,business_048,coffee_shop,40.73396347402307,-73.98428143228651,2026-09-05 10:39:00,null_96dd80a4b2cdb798,0,normal
v_018620,0xd25bc719fa1b91f83cfc9904e5ca46143c35d868,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-04 18:28:00,null_cd29fde52e8dd545,0,normal
v_000927,0x8e41f9228be58c33fc330186e9249e31bcb22796,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-05 18:25:00,null_97f98d25d5533571,0,normal
